item_id,Price,Name,Shopname,commentNum,start_time,end_time
57800388970,4878.00,Apple  iPhone 11  白色 全网通128G,新松联手机旗舰店,3.9万+,2020-07-27 16:05:44,2020-07-27 16:05:44
32895783595,3988.00,Apple  iPhone xr  黑色 全网通64G,炜东电商旗舰店,7700+,2020-07-27 16:05:44,2020-07-27 16:05:44
61575924976,4066.00,【二手9成新】xsmax 二手 Apple iPhonexsmax 二手 金色 64G 全网通,东东二手商品专营店,200+,2020-07-27 16:05:45,2020-07-27 16:05:45
62065786398,4801.00,【二手99新】Apple iPhone XS xs 白条六期免息【带充电头+数据线套装】 金色 256G全网通,拍拍手机优品官方旗舰店,100+,2020-07-27 16:05:46,2020-07-27 16:05:46
56835037249,4558.00,Apple  iPhone 11 移动联通电信4G 双卡双待 黑色 全网通 (64GB),淘金手机旗舰店,1.2万+,2020-07-27 16:05:46,2020-07-27 16:05:46
71802117222,1649.00,【二手9成新】8 Apple iPhone8  二手 4.7英寸 深空灰 64G  全网通,新达优品二手手机专营店,400+,2020-07-27 16:05:46,2020-07-27 16:05:46
66874527260,7199.00,【二手99新】11 promax 二手 Apple iPhone11 Pro max 二手苹 暗夜绿色 256G 全网通,瓜子二手商品专营店,400+,2020-07-27 16:05:47,2020-07-27 16:05:47
40896633821,1649.00,【二手9成新】8 Apple iPhone8 二手 深空灰 64G 全网通,好机汇二手商品旗舰店,1500+,2020-07-27 16:05:47,2020-07-27 16:05:47
34158249352,3499.00,【二手9成新】apple iPhone XS Xs iPhoneXs 国行全网通 金色 64G,闪回二手商品专营店,50+,2020-07-27 16:05:47,2020-07-27 16:05:47
11779871520,1199.00,【二手9成新】Apple iPhone6sPlus 6sPlus  二手 金色 64G 全网通,全美优品二手商品专营店,2600+,2020-07-27 16:05:48,2020-07-27 16:05:48
69324297896,4939.00,Apple   iPhone 11 (A2223) 移动联通电信4G 双卡双待 绿色 128GB,京东电竞手机官方旗舰店,2400+,2020-07-27 16:05:48,2020-07-27 16:05:48
68308401127,3489.00,Apple/ iPhone SE(A2298)4GiPhone se 第二代 9 全网通 白色 3G+128GB,头号卖家旗舰店,300+,2020-07-27 16:05:49,2020-07-27 16:05:49
42304136857,6299.00,现货速发 Apple  iPhone XR  黑色 全网通 256GB,臻火旗舰店,2100+,2020-07-27 16:05:49,2020-07-27 16:05:49
59884385856,4399.00,【二手95新】Apple iPhone XS xs 国行  二手公开版 金色 256G全网通,拍拍手机优品官方旗舰店,200+,2020-07-27 16:05:49,2020-07-27 16:05:49
